編號,案類,發生日期,發生時段,發生地點
2345,自行車竊盜,1100817,14~16,臺北市文山區木柵路2段1~30號
2346,自行車竊盜,1100817,11~13,臺北市中正區和平西路二段與南海路口
2347,自行車竊盜,1100818,14~16,臺北市中山區遼寧街209巷31~60號
2348,自行車竊盜,1100818,14~16,臺北市北投區一德里中央北路4段138巷1~30號
2349,自行車竊盜,1100820,02~04,臺北市萬華區青年路91~120號
2350,自行車竊盜,1100820,05~07,臺北市松山區民生東路5段138巷
2351,自行車竊盜,1100824,05~07,臺北市大安區忠孝東路4段181巷40弄1~30號
2352,自行車竊盜,1100824,17~19,臺北市內湖區港墘路127巷16弄17號1~30樓
2353,自行車竊盜,1100824,20~22,臺北市萬華區中華路2段421~450號
2354,自行車竊盜,1100825,02~04,臺北市萬華區西園路2段320巷9弄1~30號
2355,自行車竊盜,1100825,05~07,臺北市大安區仁慈里復興南路1段295巷1~30號
2356,自行車竊盜,1100826,23~01,臺北市大安區泰順街1~30號
2357,自行車竊盜,1100826,05~07,臺北市大安區金華街241~270號
2358,自行車竊盜,1100826,02~04,臺北市大安區樂業街159巷49號1樓
2359,自行車竊盜,1100826,08~10,臺北市中正區西門捷運站5號出口
2360,自行車竊盜,1100828,20~22,臺北市大安區信義路2段181~210號
2361,自行車竊盜,1100828,17~19,臺北市內湖區內湖路1段47巷6弄1~30號
2362,自行車竊盜,1100901,02~04,臺北市大同區赤峰街1~30號
2363,自行車竊盜,1100901,20~22,臺北市大安區信義路4段265巷5弄1~30號
2364,自行車竊盜,1100903,15~17,臺北市信義區信義路5段象山捷運站2號出口
2365,自行車竊盜,1100903,20~22,臺北市中山區長安東路2段151~180號
2366,自行車竊盜,1100903,15~17,臺北市大安區忠孝東路4段捷運忠孝復興站5號出口
2367,自行車竊盜,1100905,02~04,臺北市大同區民生西路151~180號
2368,自行車竊盜,1100905,23~01,臺北市大安區義村里忠孝東路3段151~180號
2369,自行車竊盜,1100905,20~22,臺北市松山區新東街6巷1~30號
2370,自行車竊盜,1100905,14~16,臺北市松山區新東街1~30號
2371,自行車竊盜,1100907,08~10,臺北市大安區光信里延吉路233巷1~30號
2372,自行車竊盜,1100907,11~13,臺北市大安區學府里羅斯福路4段1~30號
2373,自行車竊盜,1100908,11~13,臺北市信義區大仁里大道路31~60號
2374,自行車竊盜,1100909,17~19,臺北市大同區哈密街121~150號
2375,自行車竊盜,1100911,08~10,臺北市信義區泰和里吳興街600巷61~90號
2376,自行車竊盜,1100912,23~01,臺北市中正區金門街34巷1~30號
2377,自行車竊盜,1100913,05~07,臺北市大同區承德路3段214巷1~30號
2378,自行車竊盜,1100915,23~01,臺北市中山區松江路38巷與新生北路一段口
2379,自行車竊盜,1100915,02~04,臺北市信義區永春里松山路241~270號
2380,自行車竊盜,1100915,17~19,臺北市大安區全安里安和路2段181~210號
2381,自行車竊盜,1100916,15~17,臺北市大安區古莊里羅斯福路2段101巷口
2382,自行車竊盜,1100916,02~04,臺北市士林區百齡里前港街110巷1~30號
2383,自行車竊盜,1100918,02~04,臺北市中正區羅斯福路2段121~150號
2384,自行車竊盜,1100918,20~22,臺北市中山區民權東路2段92巷1~30號
2385,自行車竊盜,1100918,05~07,臺北市內湖區康樂街136巷3弄1~30號
2386,自行車竊盜,1100919,08~10,臺北市大安區敦安里安和路1段102巷1~30號
2387,自行車竊盜,1100921,05~07,臺北市士林區前港里承德路4段151~180號
2388,自行車竊盜,1100922,00~02,臺北市內湖區內湖路1段601~630號
2389,自行車竊盜,1100923,23~01,臺北市萬華區桂林路121~150號
2390,自行車竊盜,1100924,20~22,臺北市松山區延壽街424巷
2391,自行車竊盜,1100925,08~10,臺北市士林區福華里通河西街323巷31~60號
2392,自行車竊盜,1100926,08~10,臺北市萬華區西昌街241~270號
2393,自行車竊盜,1100927,02~04,臺北市大同區哈密街59巷31弄1~30號
2394,自行車竊盜,1100928,23~01,臺北市信義區五全里永吉路211~240號
2395,自行車竊盜,1100929,02~04,臺北市大同區重慶北路3段1~30號
2396,自行車竊盜,1100929,08~10,臺北市中正區愛國東路左側人行道
2397,自行車竊盜,1100930,08~10,臺北市萬華區峨嵋街1~30號
2398,自行車竊盜,1100930,08~10,臺北市北投區關渡里知行路61~90號
2399,自行車竊盜,1101001,20~22,臺北市南港區九如里研究院路3段86巷1~30號
2400,自行車竊盜,1101002,02~04,臺北市中山區雙城街43巷1~30號
2401,自行車竊盜,1101003,02~04,臺北市大安區古莊里羅斯福路2段77巷1~30號
2402,自行車竊盜,1101003,15~17,臺北市大同區長安西路31~60號
2403,自行車竊盜,1101003,11~13,臺北市北投區開明里復興四路18巷1~30號
2404,自行車竊盜,1101004,08~10,臺北市大安區永康里信義路2段151~180號
2405,自行車竊盜,1101005,11~13,臺北市信義區黎忠里和平東路3段361~390號
2406,自行車竊盜,1101009,09~11,臺北市中正區徐州路1~30號
2407,自行車竊盜,1101012,11~13,臺北市大同區承德路3段8巷1~30號
2408,自行車竊盜,1101012,08~10,臺北市中山區新生北路一段1~30號
2409,自行車竊盜,1101013,08~10,臺北市大安區龍坡里溫州街16巷1~30號
2410,自行車竊盜,1101014,23~01,臺北市文山區忠順街1段121巷7弄1~30號
2411,自行車竊盜,1101014,08~10,臺北市士林區士林區永平街9巷8弄口
2412,自行車竊盜,1101014,06~08,臺北市內湖區內湖路2段碧湖公園
2413,自行車竊盜,1101018,17~19,臺北市大安區學府里羅斯福路4段1~30號
2414,自行車竊盜,1101019,12~14,臺北市萬華區廣州街211~240號
2415,自行車竊盜,1101019,12~14,臺北市萬華區中華路2段416巷口巷新和國小U-Bike
2416,自行車竊盜,1101020,08~10,臺北市大同區大龍街121~150號
2417,自行車竊盜,1101020,11~13,臺北市中正區汀州路3段181~210號
2418,自行車竊盜,1101025,05~07,臺北市大同區民權西路118巷1~30號
2419,自行車竊盜,1101025,12~14,臺北市士林區三玉里忠誠路2段31~60號
2420,自行車竊盜,1101025,12~14,臺北市士林區蘭雅里中山北路6段290巷1~30號
2421,自行車竊盜,1101026,16~00,臺北市文山區樟文里016鄰辛亥路7段84巷1~30號
2422,自行車竊盜,1101027,18~20,臺北市萬華區西藏路199巷人行道
2423,自行車竊盜,1101029,20~22,臺北市大安區建倫里安和路1段31~60號
2424,自行車竊盜,1101029,12~14,臺北市大同區承德路與民權西路天橋下
2425,自行車竊盜,1101030,03~05,臺北市中正區寧波西街121~150號
2426,自行車竊盜,1101030,00~02,臺北市大安區敦安里信義路4段151~180號
2427,自行車竊盜,1101031,03~05,臺北市北投區榮光里西安街1段301~330號對面
2428,自行車竊盜,1101107,12~14,臺北市大安區龍坡里泰順街31~60號
2429,自行車竊盜,1101108,00~02,臺北市文山區萬隆里羅斯福路5段218巷汀州路高架橋下
2430,自行車竊盜,1101112,09~11,臺北市大安區義安里敦化南路2段63巷1~30號
2431,自行車竊盜,1101120,21~23,臺北市信義區黎平里富陽街1~30號
2432,自行車竊盜,1101124,12~14,臺北市大同區景化街1~30號
2433,自行車竊盜,1101021,12~14,臺北市中山區復興北路1~30號
2434,自行車竊盜,1101103,09~11,臺北市大安區通安里通安街108巷
2435,自行車竊盜,1101031,09~11,臺北市內湖區文德路210~240號
2436,自行車竊盜,1101012,09~11,臺北市北投區溫泉里溫泉路65巷1~30號
2437,自行車竊盜,1101109,18~20,臺北市信義區中行里福德街268巷26弄1~30號
2438,自行車竊盜,1101128,06~08,臺北市萬華區永福街31~60號
2439,自行車竊盜,1101122,06~08,臺北市萬華區西藏路330巷1~30號
2440,自行車竊盜,1101209,09~11,臺北市大同區重慶北路2段91~120號
2441,自行車竊盜,1101031,12~14,臺北市內湖區內湖路1段661~690號
2442,自行車竊盜,1101114,09~11,臺北市中正區重慶南路1段1~30號
2443,自行車竊盜,1101129,12~14,臺北市士林區德華里福國路61~90號
2444,自行車竊盜,1101128,00~02,臺北市大安區民輝里捷運忠孝新生站4號出口
2445,自行車竊盜,1101210,06~08,臺北市文山區興泰里辛亥路4段126號辛亥捷運站出入口前自行車停放區
2446,自行車竊盜,1101204,09~11,臺北市文山區樟腳里010鄰木新路3段95巷4弄1~30號
2447,自行車竊盜,1101214,15~17,臺北市北投區溫泉里公館路31號斜對面公有腳踏車停車架
2448,自行車竊盜,1101202,00~02,臺北市中山區民權東路2段181~210號前
2449,自行車竊盜,1101118,09~11,臺北市內湖區民權東路6段121~150號
2450,自行車竊盜,1101215,02~04,臺北市萬華區萬大路322巷1~30號
2451,自行車竊盜,1101217,08~10,臺北市萬華區桂林路1~30號
2453,自行車竊盜,1110105,08~10,臺北市大安區永康里金山南路2段31巷31~60號
2454,自行車竊盜,1101226,05~07,臺北市北投區一德里大度路3段296巷31~60號
2455,自行車竊盜,1110114,23~01,臺北市大同區長安西路211~240號
2457,自行車竊盜,1101225,14~16,臺北市北投區開明里中和街211~240號
2458,自行車竊盜,1110108,05~07,臺北市大安區龍圖里瑞安街208巷61弄1~30號
2459,自行車竊盜,1101217,14~16,臺北市信義區忠孝東路5段391~420號
2460,自行車竊盜,1110110,11~13,臺北市大安區臨江里基隆路2段121~150號
2461,自行車竊盜,1110126,14~16,臺北市大同區承德路1段1~30號
2462,自行車竊盜,1100726,02~04,臺北市萬華區開封街2段31~60號
