案類,發生日期,發生時段,發生地點
住宅竊盜,1070702,18~20,臺北市文山區萬年里12鄰羅斯福路5段170巷1~30號
住宅竊盜,1070703,06~08,臺北市大安區臨江里通化街39巷50弄31~60號
住宅竊盜,1070706,18~20,臺北市北投區關渡里知行路331~360號
住宅竊盜,1070706,20~22,臺北市信義區廣居里忠孝東路5段372巷27弄1~30號
住宅竊盜,1070707,18~20,臺北市內湖區行善路25巷31~60號
住宅竊盜,1070708,08~10,臺北市文山區華興里006鄰試院路4巷1~30號
住宅竊盜,1070708,16~18,臺北市中正區南門里和平西路2段75巷1~30號
住宅竊盜,1070709,02~04,臺北市萬華區環河南路2段125巷7弄1~30號
住宅竊盜,1070711,08~10,臺北市南港區新光里昆陽街151~180號
住宅竊盜,1070711,16~18,臺北市中山區中山北路1段83巷3之1~30號
住宅竊盜,1070712,08~10,臺北市信義區大仁里福德街91~120號
住宅竊盜,1070712,16~18,臺北市萬華區漢口街2段90巷8弄1~30號
住宅竊盜,1070715,12~14,臺北市士林區福中里華齡街185巷1~30號
住宅竊盜,1070716,08~10,臺北市松山區三民路107巷31~60號
住宅竊盜,1070716,14~16,臺北市中山區新生北路2段72巷1~30號
住宅竊盜,1070717,08~10,臺北市北投區榮華里榮華二路39巷1~30號
住宅竊盜,1070717,10~12,臺北市中正區富水里思源街1~30號
住宅竊盜,1070718,10~12,臺北市信義區安康里虎林街212巷31~60號
住宅竊盜,1070719,18~20,臺北市萬華區西藏路151~180號
住宅竊盜,1070719,20~22,臺北市中山區中山北路1段105巷1~30號
住宅竊盜,1070720,14~16,臺北市信義區基隆路1段101巷31~60號
住宅竊盜,1070720,20~22,臺北市文山區景行里景後街121~150號
住宅竊盜,1070720,22~24,臺北市南港區南港路2段86巷10弄1~30號
住宅竊盜,1070722,10~12,臺北市中山區復興北路151~180號
住宅竊盜,1070723,22~24,臺北市南港區九如里研究院路3段10巷1~30號
住宅竊盜,1070725,16~18,臺北市萬華區康定路25巷36弄1~30號
住宅竊盜,1070726,06~08,臺北市中山區中山北路2段62巷1~30號
住宅竊盜,1070726,22~24,臺北市大同區重慶北路2段57巷8~1號
住宅竊盜,1070727,02~04,臺北市松山區八德路2段421~450號
住宅竊盜,1070728,10~12,臺北市內湖區內湖路2段103巷61~90號
住宅竊盜,1070728,16~18,臺北市大安區建倫里忠孝東路4段151~180號
住宅竊盜,1070730,04~06,臺北市北投區長安里泉源路61~90號
住宅竊盜,1070731,02~04,臺北市中正區永功里21鄰寧波西街182巷1~30號
住宅竊盜,1070731,10~12,臺北市中正區南福里羅斯福路2段31~60號
住宅竊盜,1070731,14~16,臺北市大安區和安里信義路3段147巷15弄1~30號
住宅竊盜,1070801,12~14,臺北市萬華區西園路2段372巷23弄1~30號
住宅竊盜,1070801,12~14,臺北市萬華區西園路2段372巷23弄1~30號
住宅竊盜,1070803,12~14,臺北市文山區樟林里025鄰光輝路121~150號
住宅竊盜,1070803,14~16,臺北市中山區新生北路1段31~60號
住宅竊盜,1070803,14~16,臺北市南港區忠孝東路6段91~120號
住宅竊盜,1070804,12~14,臺北市北投區大同里大業路481~510號
住宅竊盜,1070804,22~24,臺北市士林區天壽里中山北路7段14巷65弄1~30號
住宅竊盜,1070805,06~08,臺北市松山區南京東路3段256巷20弄1~30號
住宅竊盜,1070806,12~14,臺北市中正區東門里紹興南街1~30號
住宅竊盜,1070806,14~16,臺北市中山區民權西路61~90號
住宅竊盜,1070808,08~10,臺北市大安區正聲里光復南路240巷31~60號
住宅竊盜,1070808,14~16,臺北市中山區長春路181~210號
住宅竊盜,1070809,06~08,臺北市大安區法治里通化街181巷1~30號
住宅竊盜,1070810,08~10,臺北市中山區民族東路512巷1~30號
住宅竊盜,1070811,08~10,臺北市北投區一德里中央北路4段301~330號
住宅竊盜,1070812,04~06,臺北市中正區幸市里濟南路2段62巷1~30號
住宅竊盜,1070813,12~14,臺北市士林區中社路1段11巷31弄1~30號
住宅竊盜,1070814,04~06,臺北市萬華區東園街91~120號
住宅竊盜,1070814,12~14,臺北市文山區興家里18鄰興隆路3段221巷4弄1~30號
住宅竊盜,1070814,20~22,臺北市內湖區東湖路113巷95弄121~150號
住宅竊盜,1070815,00~02,臺北市內湖區康寧路1段241~270號
住宅竊盜,1070815,12~14,臺北市大安區建安里敦化南路1段187巷31~60號
住宅竊盜,1070815,18~20,臺北市松山區民生東路4段112巷5弄1~30號
住宅竊盜,1070816,10~12,臺北市中山區錦州街31~60號
住宅竊盜,1070816,12~14,臺北市中山區新生北路2段72巷1~30號
住宅竊盜,1070817,10~12,臺北市中山區農安街77巷1~30號
住宅竊盜,1070818,14~16,臺北市松山區三民路107巷1~30號
住宅竊盜,1070819,18~20,臺北市士林區福林里中正路210巷61~90號
住宅竊盜,1070820,00~02,臺北市內湖區康寧路3段56巷31~60號
住宅竊盜,1070820,12~14,臺北市信義區永春里松山路391~420號
住宅竊盜,1070820,12~14,臺北市大安區民輝里市民大道3段151~180號
住宅竊盜,1070822,06~08,臺北市北投區永和里行義路186巷26弄1~30號
住宅竊盜,1070823,06~08,臺北市萬華區萬大路481~510號
住宅竊盜,1070823,22~24,臺北市文山區政大里014鄰政大一街361~390號
住宅竊盜,1070824,00~02,臺北市大安區黎和里和平東路3段632巷61~90號
住宅竊盜,1070826,10~12,臺北市松山區京東路5段291巷1~30號
住宅竊盜,1070828,08~10,臺北市大同區承德路3段191巷1~30號
住宅竊盜,1070829,00~02,臺北市中山區長安東路2段31~60號
住宅竊盜,1070829,20~22,臺北市中山區安東街16巷13弄1~30號
住宅竊盜,1070830,00~02,臺北市大安區臨江里通化路101巷61~90號
住宅竊盜,1070830,04~06,臺北市中山區民生東路1段61~90號
住宅竊盜,1070830,06~08,臺北市大安區龍淵里和平東路2段96巷1~30號
住宅竊盜,1070830,14~16,臺北市大同區民權西路245巷1~30號
住宅竊盜,1070831,00~02,臺北市內湖區安康路331~360號
住宅竊盜,1070831,08~10,臺北市萬華區凌霄里6鄰國興路1~30號
住宅竊盜,1070831,16~18,臺北市中山區民權西路70巷45之1~30號
住宅竊盜,1070901,12~14,臺北市大安區龍泉里師大路1~30號
住宅竊盜,1070902,10~12,臺北市北投區開明里義方街1~30號
住宅竊盜,1070902,12~14,臺北市士林區福順里2鄰重慶北路4段1巷3弄1~30號
住宅竊盜,1070902,14~16,臺北市內湖區江南街71巷93弄1~30號
住宅竊盜,1070902,20~22,臺北市松山區復興北路121~150號
住宅竊盜,1070902,20~22,臺北市中山區復興北路121~150號
住宅竊盜,1070903,02~04,臺北市內湖區內湖路1段737巷19弄1~30號
住宅竊盜,1070903,04~06,臺北市大同區昌吉街1~30號
住宅竊盜,1070903,04~06,臺北市大同區迪化街2段146巷1~30號
住宅竊盜,1070903,18~20,臺北市中正區黎明里公園路30巷1~30號
住宅竊盜,1070903,22~24,臺北市萬華區富民路155巷1~30號
住宅竊盜,1070904,14~16,臺北市士林區忠誠路2段207巷1~30號
住宅竊盜,1070904,16~18,臺北市北投區溫泉里奇岩路1~30號
住宅竊盜,1070905,12~14,臺北市士林區永倫里延平北路6段211~240號
住宅竊盜,1070905,14~16,臺北市士林區百齡里福港街211~240號
住宅竊盜,1070906,02~04,臺北市士林區富光里3鄰延平北路5段91~120號
住宅竊盜,1070906,22~24,臺北市中山區中山北路2段93巷1~30號
住宅竊盜,1070907,10~12,臺北市大安區義安里文昌街91~120號
住宅竊盜,1070907,12~14,臺北市中正區幸市里金山南路1段30巷1~30號
住宅竊盜,1070908,06~08,臺北市文山區萬興里013鄰指南路2段45巷1~30號
住宅竊盜,1070910,10~12,臺北市中山區吉林路343巷1~30號
住宅竊盜,1070910,12~14,臺北市大安區學府里羅斯福路4段119巷62弄31~60號
住宅竊盜,1070910,18~20,臺北市北投區智仁里21鄰中和街525巷6弄1~30號
住宅竊盜,1070912,06~08,臺北市中正區富水里永春街200巷3弄1~30號
住宅竊盜,1070912,06~08,臺北市萬華區開封街2段1~30號
住宅竊盜,1070912,18~20,臺北市中山區北安路841巷1~30號
住宅竊盜,1070914,16~18,臺北市士林區葫蘆里8鄰延平北路5段245巷1~30號
住宅竊盜,1070915,16~18,臺北市大安區光信里光復南路451~480號
住宅竊盜,1070916,16~18,臺北市萬華區環河南路2段181~210號
住宅竊盜,1070916,18~20,臺北市北投區中央里大業路280巷1~30號
住宅竊盜,1070917,06~08,臺北市大同區太原路91~120號
住宅竊盜,1070918,02~04,臺北市南港區成福里成福路79巷2弄1~30號
住宅竊盜,1070918,14~16,臺北市大安區德安里敦化南路1段301~330號
住宅竊盜,1070919,10~12,臺北市士林區福林里中山北路5段505巷42弄1~30號
住宅竊盜,1070923,16~18,臺北市士林區舊佳里中正路212巷7弄1~30號
住宅竊盜,1070924,16~18,臺北市松山區南京東路5段23巷1~30號
住宅竊盜,1070924,20~22,臺北市松山區基隆路1段31~60號
住宅竊盜,1070928,20~22,臺北市北投區智仁里2鄰杏林一路31之1~30號
住宅竊盜,1070929,06~08,臺北市中山區民生東路1段1~30號
住宅竊盜,1071001,18~20,臺北市松山區八德路3段12巷66弄1~30號
住宅竊盜,1071002,02~04,臺北市文山區華興里004鄰試院路61~90號
住宅竊盜,1071002,04~06,臺北市萬華區武昌街2段121~150號
住宅竊盜,1071003,02~04,臺北市南港區成福里東新街91~120號
住宅竊盜,1071003,06~08,臺北市信義區安康里虎林街212巷31~60號
住宅竊盜,1071003,08~10,臺北市大同區斯文里昌吉街33巷1~30號
住宅竊盜,1071003,08~10,臺北市萬華區西寧南路71巷1~30號
住宅竊盜,1071003,14~16,臺北市北投區榮光里西安路1段165巷1~30號
住宅竊盜,1071004,10~12,臺北市文山區萬興里009鄰指南路2段61~90號
住宅竊盜,1071005,00~02,臺北市大安區臥龍里基隆路3段22巷5弄1~30號
住宅竊盜,1071005,00~02,臺北市中山區農安街77巷1~30號
住宅竊盜,1071005,10~12,臺北市北投區福興里承德路7段342巷1~30號
住宅竊盜,1071005,14~16,臺北市北投區清江里26鄰崇仁路1段131巷2弄1~30號
住宅竊盜,1071005,14~16,臺北市北投區清江里26鄰崇仁路1段131巷2弄1~30號
住宅竊盜,1071005,20~22,臺北市萬華區和平西路3段30巷21弄1~30號
住宅竊盜,1071005,20~22,臺北市大同區承德路3段225巷1~30號
住宅竊盜,1071006,10~12,臺北市內湖區碧山路31~60號
住宅竊盜,1071006,22~24,臺北市文山區萬有里景隆街31~60號
住宅竊盜,1071007,04~06,臺北市信義區安康里虎林街212巷31~60號
住宅竊盜,1071007,14~16,臺北市文山區萬美里007鄰萬芳路61~90號
住宅竊盜,1071008,06~08,臺北市北投區洲美里洲美街139巷1~30號
住宅竊盜,1071008,14~16,臺北市內湖區民權東路6段123巷20弄1~30號
住宅竊盜,1071009,20~22,臺北市中山區南京西路12巷10弄1~30號
住宅竊盜,1071011,02~04,臺北市萬華區環河南路2段91~120號
住宅竊盜,1071012,00~02,臺北市中山區興安街51之1~30號
住宅竊盜,1071012,02~04,臺北市士林區芝山里士東路266巷12弄1~30號
住宅竊盜,1071013,10~12,臺北市中山區林森北路481~510號
住宅竊盜,1071013,10~12,臺北市中正區網溪里廈門街99巷1~30號
住宅竊盜,1071014,20~22,臺北市信義區敦厚里永吉路120巷1~30號
住宅竊盜,1071015,04~06,臺北市大同區甘州街1~30號
住宅竊盜,1071016,04~06,臺北市松山區八德路3段74巷14弄1~30號
住宅竊盜,1071016,14~16,臺北市大同區承德路3段51巷1~30號
住宅竊盜,1071017,12~14,臺北市大同區民權西路121~150號
住宅竊盜,1071017,20~22,臺北市中山區樂群二路181~210號
住宅竊盜,1071018,02~04,臺北市士林區社新里25鄰社子街121~150號
住宅竊盜,1071019,00~02,臺北市信義區光復南路421巷91~120號
住宅竊盜,1071019,12~14,臺北市萬華區康定路61~90號
住宅竊盜,1071019,16~18,臺北市士林區福中里6鄰福港街210巷7弄1~30號
住宅竊盜,1071019,18~20,臺北市中山區龍江路65巷18之1~30號
住宅竊盜,1071019,20~22,臺北市中山區撫順街41巷1~30號
住宅竊盜,1071021,12~14,臺北市松山區饒河街91~120號
住宅竊盜,1071021,16~18,臺北市內湖區成功路301~330號
住宅竊盜,1071021,20~22,臺北市內湖區金湖路401巷31~60號
住宅竊盜,1071022,06~08,臺北市北投區立賢里尊賢街241巷1~30號
住宅竊盜,1071023,14~16,臺北市內湖區民權東路6段61~90號
住宅竊盜,1071024,00~02,臺北市內湖區成功路301~330號
住宅竊盜,1071024,06~08,臺北市大安區光武里市民大道4段61~90號
住宅竊盜,1071024,20~22,臺北市南港區南港里南港路1段165巷1~30號
住宅竊盜,1071026,20~22,臺北市內湖區新明路460巷19弄1~30號
住宅竊盜,1071027,00~02,臺北市大安區黎孝里和平東路3段308巷1弄1~30號
住宅竊盜,1071027,10~12,臺北市中山區林森北路85巷61~90號
住宅竊盜,1071027,12~14,臺北市萬華區大理街31~60號
住宅竊盜,1071027,14~16,臺北市萬華區長順街14巷1~30號
住宅竊盜,1071027,22~24,臺北市士林區福順里17鄰重慶北路4段61~90號
住宅竊盜,1071028,04~06,臺北市士林區福華里15鄰通河街323巷31~60號
住宅竊盜,1071029,20~22,臺北市萬華區三水街71~2號
住宅竊盜,1071101,04~06,臺北市大同區長安西路91~120號
住宅竊盜,1071101,06~08,臺北市中山區林森北路241~270號
住宅竊盜,1071101,18~20,臺北市大同區大龍街79巷1~30號
住宅竊盜,1071102,00~02,臺北市信義區大仁里林口街80巷31~60號
住宅竊盜,1071102,14~16,臺北市士林區天母里7鄰中山北路7段141巷1~30號
住宅竊盜,1071105,08~10,臺北市萬華區和平西路3段211~240號
住宅竊盜,1071105,14~16,臺北市內湖區成功路4段31~60號
住宅竊盜,1071105,14~16,臺北市士林區永倫里永平街61巷1~30號
住宅竊盜,1071106,10~12,臺北市北投區一德里中央北路4段511~540號
住宅竊盜,1071106,14~16,臺北市士林區平等里平菁街95巷1~30號
住宅竊盜,1071108,12~14,臺北市大安區龍門里辛亥路2段31~60號
住宅竊盜,1071109,06~08,臺北市中山區中山北路2段65巷1~30號
住宅竊盜,1071109,18~20,臺北市北投區關渡里知行路316巷22弄1~30號
住宅竊盜,1071110,06~08,臺北市北投區榮光里致遠一路2段61~90號
住宅竊盜,1071110,22~24,臺北市士林區後港里21鄰大南路391~420號
住宅竊盜,1071111,04~06,臺北市大同區延平北路2段121~150號
住宅竊盜,1071111,08~10,臺北市內湖區民權東路6段56巷5弄1~30號
住宅竊盜,1071112,12~14,臺北市士林區東山里德行東路331巷54弄1~30號
住宅竊盜,1071114,18~20,臺北市內湖區成功路5段31~60號
住宅竊盜,1071114,22~24,臺北市南港區鴻福里玉成街235巷1~30號
住宅竊盜,1071115,10~12,臺北市中山區雙城街17巷1~30號
住宅竊盜,1071115,16~18,臺北市北投區奇岩里奇岩路241~270號
住宅竊盜,1071116,12~14,臺北市大安區新龍里建國南路2段121~150號
住宅竊盜,1071116,14~16,臺北市中正區三愛里連雲街31~60號
住宅竊盜,1071116,18~20,臺北市南港區萬福里忠孝東路6段70巷5弄1~30號
住宅竊盜,1071116,20~22,臺北市士林區天母里中山北路7段190巷121~150號
住宅竊盜,1071119,00~02,臺北市士林區臨溪里故宮路1~30號
住宅竊盜,1071119,06~08,臺北市大安區通化里光復南路601~630號
住宅竊盜,1071120,12~14,臺北市萬華區萬大路277巷44弄1~30號
住宅竊盜,1071120,12~14,臺北市大安區古莊里師大路91~120號
住宅竊盜,1071120,18~20,臺北市中山區新生北路3段1~30號
住宅竊盜,1071121,20~22,臺北市萬華區康定路277巷1~30號
住宅竊盜,1071123,00~02,臺北市南港區中研里研究院路2段61巷2弄1~30號
住宅竊盜,1071123,22~24,臺北市文山區明義里014鄰興隆路4段105巷1~30號
住宅竊盜,1071124,16~18,臺北市萬華區萬大路85巷14弄1~30號
住宅竊盜,1071124,18~20,臺北市大同區歸綏街96巷1~30號
住宅竊盜,1071124,20~22,臺北市大安區光信里延吉街246巷1~30號
住宅竊盜,1071125,06~08,臺北市萬華區環河南路3段241~270號
住宅竊盜,1071125,22~24,臺北市中山區中山北路1段53巷1~30號
住宅竊盜,1071126,08~10,臺北市士林區岩山里仰德大道1段14巷1~30號
住宅竊盜,1071126,22~24,臺北市萬華區環河南路2段35巷1~30號
住宅竊盜,1071127,10~12,臺北市萬華區綠堤里3鄰雙園街106巷1~30號
住宅竊盜,1071128,10~12,臺北市大安區和安里6鄰信義路3段147巷5弄1~30號
住宅竊盜,1071128,10~12,臺北市內湖區湖濱里6鄰內湖路2段103巷119弄31~60號
住宅竊盜,1071128,20~22,臺北市信義區中行里福德街310巷1~30號
住宅竊盜,1071128,20~22,臺北市大安區和安里信義路3段147巷17弄19~1號
住宅竊盜,1071129,10~12,臺北市南港區萬福里忠孝東路6段70巷22弄1~30號
住宅竊盜,1071129,12~14,臺北市松山區南京東路5段61~90號
住宅竊盜,1071130,20~22,臺北市松山區民權東路5段1~30號
住宅竊盜,1071201,12~14,臺北市信義區基隆路1段172巷1~30號
住宅竊盜,1071201,22~24,臺北市大同區蘭州街124巷1~30號
住宅竊盜,1071202,12~14,臺北市松山區八德路2段410巷1~30號
住宅竊盜,1071203,06~08,臺北市大安區黎元里2鄰樂業街151~180號
